,id,some_number
8936,1853,27
8937,2326,15
8938,2097,541
8939,2319,3
8940,2205,0
8941,2243,542
8942,2326,0
8943,2326,15
8944,1572,15
8945,1484,543
8946,2319,0
8947,2326,0
8948,2243,15
8949,2205,0
8950,2319,0
8951,1916,24
8952,2326,15
8953,2326,15
8954,1585,9
8955,1916,5
8956,1585,0
8957,2319,0
8958,2734,0
8959,2319,13
8960,1585,4
8961,2319,0
8962,2326,164
8963,1585,9
8964,1916,97
8965,1908,9
8966,2326,15
8967,2273,3
8968,1916,0
8969,1585,9
8970,2326,15
8971,2319,0
8972,380,21
8973,2319,3
8974,2326,15
8975,2326,15
8976,1853,27
8977,72,6
8978,2734,0
8979,2319,0
8980,2326,15
8981,1585,9
8982,2326,15
8983,1802,27
8984,2319,0
8985,2326,15
8986,1966,4
8987,2326,0
8988,2326,41
8989,2319,0
8990,2734,0
8991,1916,3
8992,2319,0
8993,2326,15
8994,2319,0
8995,2273,20
8996,1529,369
8997,2319,0
8998,2319,3
8999,1908,9
9000,1916,116
9001,2319,0
9002,1585,9
9003,2326,15
9004,1908,9
9005,2273,10
9006,438,544
9007,2319,0
9008,1585,9
9009,2319,0
9010,2837,545
9011,1572,15
9012,1913,0
9013,1908,56
9014,1572,62
9015,2326,15
9016,1853,27
9017,2326,106
9018,2326,0
9019,1585,9
9020,1529,9
9021,2326,201
9022,2326,15
9023,2319,104
9024,2326,15
9025,953,109
9026,2326,15
9027,1916,5
9028,2326,0
9029,2326,22
9030,2326,15
9031,1916,0
9032,2319,3
9033,2319,0
9034,2319,9
9035,2319,3
9036,1585,9
9037,2326,15
9038,2326,15
9039,1916,3
9040,2326,15
9041,2319,0
9042,2319,3
9043,2319,0
9044,2326,15
9045,2326,15
9046,1805,447
9047,2319,0
9048,1529,9
9049,1484,523
9050,2319,3
9051,2319,0
9052,2326,27
9053,1853,27
9054,2326,15
9055,1585,9
9056,2326,15
9057,1916,3
9058,2123,413
9059,2326,15
9060,2326,17
9061,2326,212
9062,2326,15
9063,2273,9
9064,2319,0
9065,2837,0
9066,2319,0
9067,1913,0
9068,1913,0
9069,380,193
9070,1585,9
9071,2097,541
9072,2837,546
9073,1913,0
9074,2364,72
9075,1916,116
9076,1999,0
9077,1913,9
9078,2326,15
9079,2326,15
9080,1913,0
9081,2326,15
9082,1913,0
9083,1529,9
9084,1913,0
9085,1916,0
9086,1908,17
9087,2319,80
9088,2326,15
9089,1999,0
9090,2326,27
9091,2326,15
9092,953,109
9093,2273,207
9094,1913,0
9095,2319,3
9096,1913,0
9097,2319,9
9098,1913,0
9099,2319,0
9100,2319,0
9101,1853,27
9102,1966,4
9103,2319,0
9104,2393,72
9105,2326,15
9106,1585,24
9107,1585,3
9108,1585,4
9109,72,6
9110,2326,15
9111,2326,15
9112,2326,15
9113,2326,15
9114,2319,16
9115,2273,3
9116,2319,3
9117,1916,23
9118,2326,41
9119,2319,0
9120,2319,0
9121,2326,15
9122,2326,246
9123,1966,4
9124,2326,15
9125,1572,17
9126,1585,24
9127,2097,83
9128,2326,15
9129,2319,3
9130,2326,15
9131,2384,547
9132,1585,9
9133,2319,0
9134,2273,172
9135,2097,83
9136,2326,15
9137,2326,15
9138,2205,43
9139,2326,15
9140,1853,27
9141,1572,69
9142,953,6
9143,2319,0
9144,490,548
9145,1529,9
9146,2326,15
9147,2326,27
9148,2319,0
9149,2319,0
9150,2319,3
9151,2326,15
9152,2326,15
9153,2319,0
9154,2319,0
9155,2326,17
9156,2326,15
9157,2319,0
9158,2837,549
9159,2734,0
9160,2326,15
9161,1585,4
9162,72,6
9163,2319,0
9164,2319,0
9165,2319,3
9166,2319,9
9167,1585,3
9168,2326,0
9169,2319,3
9170,2364,161
9171,2319,0
9172,380,192
9173,2583,26
9174,2326,27
9175,1916,63
9176,2326,106
9177,1916,11
9178,2319,0
9179,2319,0
9180,2326,0
9181,2319,9
9182,2326,15
9183,1916,41
9184,2326,15
9185,2326,15
9186,2393,20
9187,1916,23
9188,2384,192
9189,1853,27
9190,2205,43
9191,2195,436
9192,2326,15
9193,72,6
9194,1585,3
9195,2326,15
9196,2326,259
9197,2319,0
9198,2319,3
9199,2319,209
9200,2319,3
9201,2326,15
9202,2319,3
9203,1916,82
9204,1529,72
9205,2734,0
9206,2319,9
9207,1484,543
9208,2319,0
9209,2734,0
9210,2326,400
9211,1585,9
9212,2319,0
9213,2326,15
9214,1529,83
9215,2319,3
9216,2319,0
9217,380,27
9218,953,20
9219,380,39
9220,2326,15
9221,1585,58
9222,1484,543
9223,2837,550
9224,2326,15
9225,2273,9
9226,2326,15
9227,2326,15
9228,2319,0
9229,2734,0
9230,2326,17
9231,2734,0
9232,1966,4
9233,2326,27
9234,1999,4
9235,2326,15
9236,2326,0
9237,2326,0
9238,2097,64
9239,1916,106
9240,1585,3
9241,2734,0
9242,2319,0
9243,2326,15
9244,2364,166
9245,2326,26
9246,2326,15
9247,1916,11
9248,2734,0
9249,2734,0
9250,1572,15
9251,2319,3
9252,2393,94
9253,1908,56
9254,2326,270
9255,2097,64
9256,380,0
9257,1999,0
9258,2319,9
9259,1853,27
9260,2319,0
9261,2326,15
9262,2326,15
9263,2319,3
9264,2319,0
9265,2319,0
9266,1529,15
9267,2319,551
9268,1916,24
9269,2326,15
9270,1913,0
9271,1805,447
9272,1585,4
9273,2326,15
9274,1916,0
9275,2326,15
9276,2326,15
9277,2326,27
9278,1913,0
9279,2319,0
9280,2319,9
9281,380,27
9282,1913,0
9283,2326,17
9284,1916,41
9285,2326,15
9286,2326,15
9287,2364,72
9288,2326,348
9289,1913,0
9290,1913,0
9291,1572,74
9292,2273,3
9293,1585,106
9294,2195,15
9295,2734,0
9296,2319,0
9297,1913,0
9298,2326,15
9299,1913,0
9300,2319,3
9301,2326,285
9302,2326,400
9303,2319,0
9304,2273,3
9305,2319,118
9306,2319,3
9307,2319,0
9308,1916,3
9309,2326,15
9310,2326,15
9311,1908,9
9312,2319,0
9313,2205,0
9314,2326,15
9315,2326,27
9316,2319,3
9317,953,109
9318,1916,3
9319,2326,41
9320,953,0
9321,1916,101
9322,1529,438
9323,2734,0
9324,2734,0
9325,2205,0
9326,1585,3
9327,380,0
9328,2326,22
9329,2097,273
9330,2326,15
9331,2319,0
9332,2326,15
9333,2273,9
9334,2326,15
9335,1572,15
9336,1908,17
9337,2319,3
9338,380,27
9339,2326,15
9340,2097,110
9341,772,72
9342,2097,10
9343,2734,0
9344,2326,27
9345,1916,24
9346,2319,3
9347,1484,552
9348,2837,137
9349,1999,0
9350,2326,15
9351,2326,26
9352,380,193
9353,2326,15
9354,2326,349
9355,2319,3
9356,2326,15
9357,2326,15
9358,1572,15
9359,2326,27
9360,2319,3
9361,1853,27
9362,2319,0
9363,2326,15
9364,1916,24
9365,380,446
9366,2319,3
9367,1999,4
9368,2097,200
9369,1999,22
9370,2319,88
9371,2319,0
9372,2319,3
9373,2319,0
9374,1913,0
9375,2326,15
9376,2326,348
9377,2326,27
9378,2319,0
9379,1913,0
9380,2326,15
9381,2319,0
9382,1913,0
9383,2326,15
9384,380,0
9385,2326,15
9386,2319,0
9387,2319,0
9388,1999,0
9389,1585,3
9390,2319,9
9391,2326,15
9392,1484,523
9393,2326,15
9394,2326,15
9395,1916,106
9396,1966,4
9397,2195,15
9398,2326,305
9399,72,6
9400,1913,0
9401,2326,0
9402,2319,0
9403,2326,351
9404,2583,553
9405,2319,0
9406,2326,15
9407,2319,3
9408,2837,0
9409,2326,27
9410,2319,3
9411,2326,15
9412,2364,167
9413,490,529
9414,2319,0
9415,380,22
9416,2319,3
9417,2319,0
9418,2319,3
9419,2273,22
9420,1913,0
9421,2326,349
9422,1572,81
9423,1572,17
9424,2326,15
9425,953,6
9426,380,3
9427,2326,15
9428,380,192
9429,2326,15
9430,2326,15
9431,1916,62
9432,2326,15
9433,2326,27
9434,2319,3
9435,2205,15
9436,1966,4
9437,2326,0
9438,2364,327
9439,1916,3
9440,2326,15
9441,2326,15
9442,2319,0
9443,2319,60
9444,1999,22
9445,2837,554
9446,1585,9
9447,2319,0
9448,2319,93
9449,2326,15
9450,2326,15
9451,2326,15
9452,2319,0
9453,2326,351
9454,2205,15
9455,1916,0
9456,1572,15
9457,2319,0
9458,2326,338
9459,2326,0
9460,1999,0
9461,1853,27
9462,1805,447
9463,2326,17
9464,2326,15
9465,1966,4
9466,2319,0
9467,2326,15
9468,2326,15
9469,2195,15
9470,2326,15
9471,380,393
9472,2326,15
9473,2319,3
9474,2837,0
9475,2319,0
9476,1916,0
9477,2319,16
9478,2326,15
9479,2326,15
9480,2326,0
9481,1908,15
9482,2326,15
9483,2273,106
9484,1585,3
9485,2326,27
9486,2326,15
9487,2319,3
9488,2319,0
9489,2319,0
9490,1916,24
9491,2326,15
9492,380,555
9493,2326,15
9494,1585,4
9495,2273,3
9496,2326,15
9497,1802,27
9498,2319,3
9499,2243,15
9500,2364,330
9501,2319,0
9502,72,6
9503,953,0
9504,2326,352
9505,1999,4
9506,1572,10
9507,2326,15
9508,953,109
9509,380,254
9510,2326,15
9511,1908,9
9512,2326,0
9513,1585,4
9514,1908,56
9515,2326,15
9516,2326,27
9517,2319,0
9518,1916,11
9519,2326,361
9520,1916,87
9521,380,21
9522,2837,556
9523,2319,32
9524,2326,352
9525,2319,0
9526,1916,3
9527,2195,294
9528,2319,0
9529,2326,15
9530,2319,3
9531,2326,15
9532,2326,15
9533,1572,15
9534,1916,24
9535,1572,15
9536,2326,15
9537,2326,15
9538,2319,0
9539,2319,0
9540,1913,0
9541,2326,15
9542,2319,0
9543,1585,14
9544,2734,0
9545,1999,22
9546,2319,3
9547,1999,22
9548,2319,9
9549,2319,0
9550,72,6
9551,1913,0
9552,380,3
9553,2319,0
9554,2837,0
9555,1916,0
9556,1913,0
9557,2326,164
9558,2536,0
9559,2319,3
9560,2280,22
9561,1999,22
9562,2364,169
9563,2734,0
9564,1913,0
9565,380,455
9566,2326,15
9567,2326,27
9568,1913,0
9569,2326,15
9570,1908,9
9571,1913,0
9572,1908,72
9573,1913,0
9574,1484,552
9575,2326,164
9576,2319,9
9577,2319,3
9578,1572,15
9579,2326,365
9580,1572,85
9581,2326,15
9582,2319,0
9583,1966,4
9584,2326,10
9585,2319,3
9586,2326,0
9587,1484,552
9588,2319,24
9589,1916,63
9590,2319,0
9591,2319,9
9592,2837,557
9593,1585,4
9594,2326,0
9595,2326,10
9596,953,0
9597,1999,0
9598,2734,0
9599,1585,4
9600,2319,3
9601,1908,17
9602,2319,0
9603,2319,9
9604,2364,169
9605,2319,0
9606,2319,0
9607,2195,72
9608,2326,15
9609,2319,0
9610,2319,24
9611,380,27
9612,2326,15
9613,2347,0
9614,2326,27
9615,1572,15
9616,2319,102
9617,2319,24
9618,1966,4
9619,1916,24
9620,1916,17
9621,2326,15
9622,2319,0
9623,2319,0
9624,2326,15
9625,2347,0
9626,2319,3
9627,2319,24
9628,1916,24
9629,2319,9
9630,953,0
9631,1572,15
9632,2319,9
9633,2319,3
9634,1572,15
9635,2326,201
9636,2326,15
9637,2273,41
9638,2097,0
9639,1572,9
9640,380,21
9641,2319,24
9642,2319,24
9643,2364,161
9644,2280,0
9645,2326,201
9646,2326,15
9647,2326,27
9648,2319,24
9649,1966,4
9650,2273,10
9651,1916,3
9652,2326,15
9653,2326,0
9654,2097,0
9655,1805,447
9656,1916,24
9657,2319,0
9658,1966,160
9659,2326,394
9660,2326,212
9661,2319,0
9662,1572,15
9663,2319,0
9664,2837,0
9665,2326,366
9666,2326,15
9667,2319,0
9668,2319,0
9669,1572,15
9670,2319,3
9671,2326,27
9672,2326,0
9673,2319,3
9674,1966,4
9675,2319,0
9676,2319,0
9677,2319,9
9678,380,27
9679,2273,3
9680,2319,64
9681,2319,38
9682,2326,0
9683,2326,15
9684,1773,24
9685,1484,558
9686,1999,22
9687,2326,15
9688,1572,15
9689,2734,0
9690,2837,257
9691,2734,0
9692,1999,4
9693,2326,15
9694,1529,9
9695,2536,0
9696,1908,72
9697,953,109
9698,1572,15
9699,2319,0
9700,2734,0
9701,2326,24
9702,1572,17
9703,2319,3
9704,2326,15
9705,2326,246
9706,2319,0
9707,1572,15
9708,2319,3
9709,1572,15
9710,1916,24
9711,1999,22
9712,1916,17
9713,2364,166
9714,1585,147
9715,2326,15
9716,1600,449
9717,2326,370
9718,1853,412
9719,2319,9
9720,953,0
9721,2326,15
9722,2273,20
9723,2273,9
9724,2273,3
9725,1916,24
9726,2326,15
9727,2319,9
9728,2319,3
9729,2273,10
9730,1585,9
9731,1572,95
9732,2326,15
9733,2319,0
9734,2326,259
9735,380,27
9736,2326,15
9737,2097,39
9738,2326,15
9739,1484,523
9740,2326,27
9741,2319,0
9742,2326,212
9743,2326,15
9744,2319,3
9745,1999,0
9746,2319,3
9747,1773,55
9748,2326,15
9749,1916,24
9750,2319,0
9751,2319,40
9752,2319,3
9753,2837,559
9754,2326,103
9755,2319,0
9756,2326,15
9757,2326,15
9758,2326,15
9759,1916,24
9760,2319,0
9761,2319,9
9762,2326,0
9763,2326,15
9764,2326,27
9765,772,72
9766,1966,4
9767,2364,167
9768,953,109
9769,2319,3
9770,2319,3
9771,72,6
9772,2319,0
9773,2536,0
9774,2326,270
9775,1585,4
9776,2734,0
9777,1572,15
9778,2319,3
9779,2326,371
9780,1966,0
9781,2326,0
9782,2326,15
9783,2273,200
9784,2273,22
9785,2319,3
9786,1585,4
9787,2273,22
9788,1916,90
9789,2326,10
9790,1585,9
9791,2326,27
9792,2326,15
9793,2326,246
9794,1585,4
9795,1773,19
9796,2319,0
9797,2319,0
9798,2273,200
9799,1916,3
9800,1908,9
9801,2319,9
9802,2319,0
9803,2097,10
9804,1916,24
9805,1853,15
9806,380,219
9807,2319,3
9808,2319,0
9809,2326,15
9810,1916,202
9811,2326,285
9812,2326,15
9813,2734,0
9814,2319,3
9815,380,20
9816,1529,560
9817,2326,26
9818,2734,0
9819,2319,0
9820,2734,0
9821,2634,15
9822,2837,561
9823,2326,15
9824,1805,447
9825,2326,15
9826,2319,3
9827,2319,3
9828,2326,27
9829,2734,0
9830,2319,3
9831,2326,15
9832,2273,3
9833,1908,72
9834,2326,9
9835,2326,372
9836,2734,0
9837,1908,10
9838,2326,15
9839,2319,3
9840,2319,3
9841,2326,15
9842,2326,259
9843,2734,0
9844,2734,0
9845,2326,15
9846,2319,3
9847,1916,3
9848,2097,25
9849,1484,558
9850,2326,17
9851,2734,0
9852,380,562
9853,2326,15
9854,2326,305
9855,1913,0
9856,2319,0
9857,1572,17
9858,1916,205
9859,1908,10
9860,1585,9
9861,1916,0
9862,1600,449
9863,1585,4
9864,2326,15
9865,2319,0
9866,1999,22
9867,2319,0
9868,2326,15
9869,953,6
9870,2326,0
9871,1572,252
9872,1966,4
9873,2326,15
9874,2319,0
9875,2319,0
9876,2319,3
9877,1913,0
9878,953,0
9879,2326,0
9880,1913,0
9881,1529,15
9882,2326,92
9883,2097,0
9884,1484,558
9885,2326,22
9886,2326,15
9887,2319,0
9888,2326,338
9889,2319,0
9890,2326,15
9891,1773,24
9892,2319,0
9893,2319,3
9894,1913,0
9895,1853,27
9896,953,0
9897,1913,0
9898,1966,168
9899,2273,10
9900,2326,270
9901,2326,27
9902,380,185
9903,2326,373
9904,1585,4
9905,2273,20
9906,2837,563
9907,1966,4
9908,2326,15
9909,1913,0
9910,1916,0
9911,2273,22
9912,1913,0
9913,2326,0
9914,2326,0
9915,1585,4
9916,2273,3
9917,2319,0
9918,2326,15
9919,2319,3
9920,2319,0
9921,1529,9
9922,2326,361
9923,2326,15
9924,1908,9
9925,1913,9
9926,1585,4
9927,2273,147
9928,380,274
9929,2097,10
9930,2326,15
9931,2319,16
9932,380,274
9933,2273,83
9934,1585,14
9935,1916,206
9936,1916,200
9937,1572,17
9938,2326,15
9939,2319,9
9940,953,79
9941,2326,15
9942,2097,25
9943,2319,3
9944,2326,15
9945,2326,22
9946,2319,0
9947,1585,9
9948,2326,365
9949,72,6
9950,1773,55
9951,2326,27
9952,1908,56
9953,1916,3
9954,1529,15
9955,2326,15
9956,2319,0
9957,2326,15
9958,953,0
9959,2326,15
9960,2326,11
9961,2326,0
9962,2326,15
9963,1484,564
9964,1529,15
9965,2326,17
9966,380,185
9967,2326,15
9968,1916,70
9969,2243,15
9970,953,0
9971,1999,22
9972,1999,4
9973,2319,9
9974,2319,0
9975,2319,0
9976,1529,15
9977,953,0
9978,2326,15
9979,1916,17
9980,2837,565
9981,2326,27
9982,2326,15
9983,2319,0
9984,1482,112
9985,1585,4
9986,1853,27
9987,1805,447
9988,953,20
9989,1572,111
9990,2319,0
9991,1585,14
9992,1908,56
9993,2097,0
9994,1585,4
9995,2326,376
9996,1529,64
9997,1999,23
9998,2326,15
9999,2326,0
